City,Max Temperature,Humidity,Wind Speed,Cloudiness,Latitude,Longitude,Country,Date
kazalinsk,-28.12,99.0,0.66,83.0,52.1657,109.7726,RU,1643567495
sinnamary,31.56,49.0,1.47,34.0,8.5389,-74.6204,CO,1643567496
hannibal,26.16,88.0,2.97,99.0,-0.1833,-50.05,BR,1643567200
utiroa,13.54,32.0,7.16,0.0,33.194,-82.5271,US,1643567233
noumea,25.34,86.0,0.61,100.0,-9.4333,159.95,SB,1643567497
coquimbo,-23.05,99.0,3.05,89.0,65.85,74.4859,RU,1643567497
sierra vista,21.94,36.0,3.09,0.0,32.6859,-117.1831,US,1643567478
asfi,20.48,14.0,3.1,36.0,10.387,8.5726,NG,1643567498
eldikan,23.33,53.0,5.81,75.0,19.2833,-81.25,KY,1643567498
aripuana,10.12,80.0,9.41,71.0,52.3342,-6.4575,IE,1643567498
sile,28.33,47.0,2.68,20.0,-24.7859,-65.4117,AR,1643567432
morehead,27.11,67.0,7.13,100.0,-4.9561,-37.1369,BR,1643567443
novokruchininskiy,-5.1,96.0,2.02,100.0,54.4815,53.471,RU,1643567499
bagdarin,1.39,86.0,3.6,75.0,61.5996,5.0328,NO,1643567499
tsiroanomandidy,27.22,19.0,12.85,55.0,-39.0333,-67.5833,AR,1643567338
kuusamo,24.28,69.0,5.26,100.0,7.0419,134.2556,PW,1643567500
nador,-22.88,96.0,1.35,100.0,55.65,109.3167,RU,1643567500
vrangel,-9.98,98.0,1.77,97.0,56.2749,51.508,RU,1643567500
ravar,26.93,80.0,5.13,100.0,-7.9139,39.6668,TZ,1643567501
balabac,24.58,80.0,2.35,99.0,-0.9131,122.8766,ID,1643567501
boueni,-17.07,99.0,1.48,69.0,62.0731,49.5733,RU,1643567502
shrewsbury,25.95,81.0,1.44,100.0,-3.6667,152.4333,PG,1643567502
makuyuni,-15.79,85.0,2.06,100.0,50.1001,-91.917,CA,1643567502
tabiauea,7.78,62.0,5.63,14.0,33.2833,134.15,JP,1643567503
inirida,-24.64,100.0,3.42,100.0,63.05,179.3167,RU,1643567503
baruun-urt,23.72,74.0,7.75,100.0,2.7809,45.5005,SO,1643567503
eydhafushi,-3.64,87.0,2.11,100.0,59.8789,8.5941,NO,1643567504
rio grande,23.52,99.0,3.53,54.0,-26.5333,153.1,AU,1643567504
oranjemund,-6.32,94.0,1.37,84.0,54.2331,-125.7533,CA,1643567472
itoman,-11.13,85.0,1.52,2.0,33.35,64.4167,AF,1643567565
ulladulla,21.07,83.0,5.66,75.0,-7.9589,-79.2392,PE,1643567565
abnub,14.6,63.0,11.32,75.0,26.1842,127.7558,JP,1643567566
nortelandia,25.1,84.0,1.46,61.0,6.2106,124.1894,PH,1643567566
nemuro,2.28,82.0,6.05,100.0,45.2778,38.8436,RU,1643567566
nyrob,13.92,87.0,1.55,99.0,24.757,121.753,TW,1643567567
bloemfontein,37.77,14.0,1.35,0.0,-25.3333,-57.5333,PY,1643567536
hofn,25.85,41.0,7.69,56.0,-38.8759,-62.0736,AR,1643567345
youghal,9.45,82.0,11.05,92.0,53.2028,-6.0983,IE,1643567567
almansa,8.86,72.0,1.87,0.0,36.8,4.2667,DZ,1643567568
seoul,-14.72,89.0,0.81,4.0,41.2647,125.3667,CN,1643567568
musafirkhana,-29.0,100.0,2.27,96.0,62.5333,155.8,RU,1643567568
aykhal,21.96,65.0,5.83,100.0,8.4054,48.4845,SO,1643567569
sao paulo de olivenca,10.49,40.0,0.89,0.0,37.2001,-94.3502,US,1643567472
yanam,27.35,77.0,6.85,100.0,-3.6954,128.1814,ID,1643567569
edd,28.39,78.0,3.6,20.0,-12.974,40.5178,MZ,1643567569
khani,26.51,78.0,3.8,100.0,-20.2333,164.0167,NC,1643567570
tineo,1.99,60.0,1.03,97.0,50.5834,-111.8851,CA,1643567468
phan thiet,25.22,68.0,5.32,15.0,12.7794,45.0367,YE,1643567570
rawson,19.81,38.0,3.87,94.0,-7.6167,-78.05,PE,1643567571
tezu,28.88,48.0,5.66,0.0,-31.3314,-54.1069,BR,1643567571
oytal,31.36,62.0,4.12,20.0,8.5,-82.4333,PA,1643567572
saint anthony,-15.4,99.0,3.6,100.0,65.9939,57.5281,RU,1643567572
saryshagan,27.29,77.0,4.0,35.0,6.2282,120.5631,PH,1643567572
charagua,-22.96,99.0,0.7,100.0,54.1742,103.0304,RU,1643567573
adrar,16.19,44.0,0.5,13.0,22.8333,87.3333,IN,1643567573
goderich,23.98,69.0,6.17,75.0,21.4612,-71.1419,TC,1643567573
bairiki,22.9,84.0,2.31,85.0,-21.3667,-45.5125,BR,1643567574
awjilah,-9.03,86.0,9.0,100.0,51.1801,71.446,KZ,1643567574
forestville,22.82,87.0,0.83,100.0,-22.2522,-45.7033,BR,1643567574
ankpa,17.18,93.0,2.23,42.0,-41.0667,145.9167,AU,1643567575
lasa,-9.43,73.0,8.92,100.0,59.3833,143.3,RU,1643567575
alice springs,30.4,39.0,3.98,0.0,-35.4444,-60.8831,AR,1643567576
bangolo,26.24,15.0,2.1,4.0,11.0297,20.2827,TD,1643567576
kurumkan,33.5,32.0,2.83,50.0,4.2708,-73.4867,CO,1643567576
gold coast,26.96,83.0,1.63,100.0,-10.4544,161.9205,SB,1643567577
elliot,22.28,55.0,1.11,100.0,6.5047,4.7839,NG,1643567577
khorinsk,20.6,85.0,7.52,100.0,-28.5354,24.5215,ZA,1643567577
majagual,18.75,66.0,3.53,0.0,25.8285,69.3772,PK,1643567578
tucuma,25.22,87.0,1.58,94.0,-8.7676,160.7034,SB,1643567578
chagda,20.18,88.0,1.03,20.0,17.65,83.2667,IN,1643567578
avera,-4.55,95.0,4.13,100.0,57.2824,35.2262,RU,1643567579
honiara,28.16,75.0,2.1,100.0,-10.5,-48.0,BR,1643567579
pangody,26.81,88.0,1.54,40.0,-8.65,115.2167,ID,1643567325
coronado,-20.83,100.0,1.24,100.0,60.3778,92.6267,RU,1643567579
lere,-15.0,72.0,6.17,100.0,68.2191,-135.0107,CA,1643567640
bodden town,-10.8,60.0,7.2,91.0,39.2708,113.5478,CN,1643567640
wexford,27.32,89.0,3.6,75.0,-10.1667,123.5833,ID,1643567641
salta,26.75,73.0,4.41,63.0,-16.7,-151.0167,PF,1643567641
areia branca,25.62,84.0,1.78,100.0,-2.65,10.0,GA,1643567641
oktyabrskiy,-22.92,100.0,0.41,85.0,57.6953,93.2761,RU,1643567642
floro,25.99,83.0,5.03,49.0,14.3122,121.1114,PH,1643567530
general roca,-12.36,89.0,0.76,100.0,34.1667,77.5833,IN,1643567642
kloulklubed,2.47,82.0,5.73,100.0,45.5168,41.7115,RU,1643567643
severobaykalsk,-0.47,97.0,4.25,99.0,54.4299,31.8996,RU,1643567643
kizner,21.98,25.0,2.46,47.0,8.0777,22.4007,CF,1643567643
kilindoni,26.9,73.0,4.85,13.0,7.5264,-12.505,SL,1643567644
biak,28.25,67.0,1.94,100.0,4.25,-54.3833,GF,1643567644
zheshart,24.06,93.0,1.93,100.0,-15.9653,-54.9683,BR,1643567644
namatanai,-2.84,71.0,9.37,100.0,40.2039,140.0242,JP,1643567645
sioux lookout,15.04,82.0,0.51,0.0,40.9577,-8.6275,PT,1643567645
muroto,-13.93,79.0,6.47,100.0,59.7,150.1667,RU,1643567534
beringovskiy,13.91,31.0,2.24,0.0,36.1867,-94.1288,US,1643567358
jawhar,-0.44,51.0,2.24,20.0,39.4187,-76.2944,US,1643567438
rjukan,-7.12,51.0,7.61,0.0,42.4308,130.6434,RU,1643567646
coolum beach,2.77,46.0,0.45,100.0,37.666,-77.5064,US,1643567646
burns lake,26.49,86.0,2.25,100.0,-8.45,115.6167,ID,1643567647
hirara,29.08,9.0,4.26,63.0,12.8347,-4.9244,ML,1643567647
taywarah,-5.71,93.0,2.38,53.0,55.7833,-118.8361,CA,1643567648
santiago de cao,21.07,88.0,4.63,37.0,-32.25,148.6167,AU,1643567528
nishihara,20.71,17.0,6.12,0.0,21.65,-101.5,MX,1643567648
palimbang,7.71,48.0,3.57,0.0,33.1222,46.1646,IR,1643567649
novovelichkovskaya,25.13,76.0,7.61,93.0,5.3505,48.5268,SO,1643567649
yilan,17.63,89.0,1.67,100.0,-7.9386,110.2506,ID,1643567650
san lorenzo,28.22,33.0,2.97,5.0,13.8333,-88.9167,SV,1643567650
punta alta,27.0,82.0,3.4,58.0,4.375,-7.7169,LR,1643567650
bray,-21.93,97.0,3.29,94.0,65.5333,72.5167,RU,1643567651
timizart,21.3,68.0,13.89,100.0,14.9215,-23.5087,CV,1643567651
huanren,-18.19,91.0,1.45,14.0,52.9821,84.6757,RU,1643567652
omsukchan,24.1,88.0,2.42,100.0,-13.275,-50.1628,BR,1643567652
garowe,-4.53,79.0,7.04,100.0,60.4667,166.1,RU,1643567591
jasper,13.33,92.0,0.2,31.0,-45.4167,167.7167,NZ,1643567653
ambon,22.22,95.0,1.39,62.0,-32.7167,152.15,AU,1643567461
pemba,0.74,93.0,1.54,75.0,62.5833,6.1333,NO,1643567653
panjwin,-12.94,100.0,1.04,29.0,69.4719,25.5112,NO,1643567653
poum,25.83,80.0,2.61,100.0,-2.8833,108.2667,ID,1643567654
brooks,11.64,44.0,0.98,0.0,23.75,84.5,IN,1643567654
aden,15.03,72.0,7.72,40.0,22.2769,113.5678,CN,1643567654
cajabamba,-34.18,100.0,1.11,64.0,66.4167,112.4,RU,1643567655
bage,4.3,67.0,5.32,61.0,39.447,-86.1758,US,1643567655
sorvag,26.31,22.0,7.03,0.0,-26.3667,-70.05,CL,1643567716
los algarrobos,33.65,30.0,2.11,0.0,-31.732,-60.5238,AR,1643567716
usinsk,15.03,36.0,0.99,0.0,27.2879,68.5051,PK,1643567716
pandan niog,22.3,98.0,1.96,21.0,8.3565,80.4173,LK,1643567551
ust-uda,22.08,79.0,6.4,0.0,25.2919,60.643,IR,1643567568
amlagora,-19.81,97.0,0.78,5.0,44.1525,125.8328,CN,1643567717
cockburn town,-18.23,78.0,2.57,100.0,58.8053,-122.7002,CA,1643567717
tres pontas,-1.59,84.0,1.34,100.0,44.7631,-85.6206,US,1643567718
astana,17.99,57.0,3.6,0.0,25.2867,51.5333,QA,1643567500
santa rita do sapucai,23.04,46.0,3.46,5.0,15.2167,75.9,IN,1643567718
fevralsk,28.16,69.0,2.06,40.0,-11.3847,43.2844,KM,1643567718
kegayli,9.97,31.0,1.54,0.0,35.1717,-103.725,US,1643567719
burnie,27.21,83.0,3.6,75.0,-20.5167,57.5167,MU,1643567719
okhotsk,31.33,66.0,5.64,100.0,-7.4706,-34.8086,BR,1643567719
nueve de julio,11.07,82.0,0.45,99.0,40.8021,-124.1637,US,1643567720
louisbourg,11.79,70.0,1.01,0.0,26.2039,83.9717,IN,1643567720
am timan,-18.98,100.0,3.02,98.0,63.7898,74.523,RU,1643567720
cumaral,24.72,87.0,3.92,26.0,-14.9003,50.2788,MG,1643567721
kirakira,20.11,86.0,3.75,71.0,-9.8607,124.284,ID,1643567721
okitipupa,9.53,69.0,3.55,0.0,39.8708,16.5312,IT,1643567721
barkly west,24.44,65.0,8.03,96.0,16.45,-85.85,HN,1643567722
khipro,22.54,98.0,0.46,100.0,-0.6876,100.9537,ID,1643567722
auki,11.92,72.0,4.06,97.0,36.7333,24.4333,GR,1643567722
yarada,25.2,83.0,9.84,100.0,2.0371,45.3438,SO,1643567457
kalashnikovo,4.51,80.0,4.24,0.0,31.4583,131.2333,JP,1643567723
tocantins,1.96,82.0,0.23,95.0,30.6578,117.4831,CN,1643567723
denpasar,19.94,95.0,1.15,42.0,-17.5833,48.2167,MG,1643567723
teya,3.55,55.0,0.0,0.0,37.6775,-113.0619,US,1643567608
ust-kulom,17.18,98.0,1.34,100.0,-13.9652,28.6809,ZM,1643567724
linapacan,35.2,25.0,5.68,97.0,4.2817,-72.794,CO,1643567724
aklavik,29.62,35.0,2.56,1.0,14.0333,-88.9333,SV,1643567725
shahe,-7.13,79.0,2.39,90.0,38.6066,44.9883,IR,1643567725
kupang,24.69,81.0,4.62,100.0,-2.3889,40.4382,KE,1643567726
fare,-18.42,83.0,7.76,100.0,54.7183,135.315,RU,1643567726
gamba,-37.23,99.0,1.12,32.0,63.9242,127.4739,RU,1643567726
kazachinskoye,5.94,78.0,1.79,100.0,51.3813,1.3862,GB,1643567727
santa rosa,4.31,40.0,1.5,0.0,36.2126,57.6819,IR,1643567727
leh,27.64,34.0,3.81,2.0,25.0833,-108.05,MX,1643567727
ptichye,1.16,91.0,1.41,31.0,29.2947,117.2079,CN,1643567728
bolungarvik,18.64,33.0,6.02,100.0,-40.8135,-62.9967,AR,1643567728
sobolevo,12.6,90.0,2.14,100.0,-11.3525,-75.6594,PE,1643567728
ouadda,18.11,81.0,1.49,45.0,-39.0333,177.3667,NZ,1643567729
bonthe,20.8,32.0,1.74,0.0,9.9833,39.9833,ET,1643567729
grand-santi,8.89,79.0,7.81,100.0,51.55,-9.2667,IE,1643567729
jaciara,15.56,46.0,4.11,100.0,31.2565,32.2841,EG,1643567441
noshiro,8.86,90.0,1.79,100.0,47.5999,-53.2648,CA,1643567468
esmoriz,22.06,87.0,3.83,65.0,-25.2986,152.8535,AU,1643567790
arman,-3.29,94.0,6.7,100.0,51.9617,58.1592,RU,1643567790
springdale,9.32,46.0,1.03,8.0,38.3791,-4.8483,ES,1643567791
edgewood,9.68,82.0,0.66,74.0,28.2333,83.9833,NP,1643567791
khasan,30.27,26.0,3.71,0.0,-34.6177,-68.3301,AR,1643567792
glen allen,3.28,59.0,0.89,100.0,54.0524,-128.6534,CA,1643567792
karangasem,28.87,57.0,1.26,80.0,-20.3903,-40.4961,BR,1643567792
kimparana,-10.1,81.0,3.47,100.0,65.4167,-52.9,GL,1643567793
cazaje,13.25,82.0,1.79,0.0,36.0553,14.204,MT,1643567793
babanusah,13.74,75.0,12.24,98.0,31.7561,25.0865,LY,1643567793
spirit river,26.94,74.0,4.92,100.0,3.4568,8.5547,GQ,1643567794
dubbo,11.42,98.0,1.23,100.0,20.4197,104.0439,LA,1643567794
ocampo,-1.08,98.0,1.67,100.0,56.0951,27.5372,LV,1643567794
mehran,-13.89,96.0,2.75,100.0,56.3979,68.3728,RU,1643567795
hobyo,-14.74,99.0,1.99,91.0,58.9785,47.0246,RU,1643567795
srandakan,-13.07,98.0,0.8,84.0,37.5833,44.1667,TR,1643567795
salvador,23.28,72.0,1.91,91.0,-2.5447,14.7533,CG,1643567796
harper,23.03,57.0,4.56,100.0,21.2311,-86.731,MX,1643567796
nadym,13.06,81.0,2.28,16.0,18.3851,42.4509,SA,1643567796
praia,26.06,83.0,4.43,100.0,-8.8368,13.2343,AO,1643567797
sinkat,36.12,17.0,2.06,0.0,15.3953,-15.1193,SN,1643567797
troitskoye,21.14,90.0,1.59,20.0,-33.8679,151.2073,AU,1643567144
sao miguel do araguaia,19.45,80.0,3.16,52.0,-36.8333,175.7,NZ,1643567798
tilichiki,40.64,18.0,0.73,0.0,-21.6989,-57.8825,BR,1643567798
te anau,17.94,92.0,1.5,100.0,-4.9,35.7833,TZ,1643567798
nelson bay,8.5,74.0,0.04,100.0,37.6117,28.0614,TR,1643567799
roald,-12.22,99.0,1.78,96.0,56.4447,52.2276,RU,1643567799
karasjok,29.23,54.0,3.09,100.0,5.556,-0.1969,GH,1643567799
manggar,28.92,25.0,4.58,0.0,-33.7333,-70.75,CL,1643567800
latehar,8.14,50.0,3.1,1.0,29.85,80.5333,IN,1643567800
zhuhai,-0.27,93.0,3.09,75.0,63.4455,10.9033,NO,1643567800
udachnyy,23.88,92.0,0.96,72.0,6.0851,101.8766,TH,1643567801
bud,15.61,41.0,2.06,0.0,24.0934,32.907,EG,1643567801
xinzhou,-20.2,100.0,0.3,100.0,56.2,96.53,RU,1643567801
diego de almagro,20.8,67.0,5.66,20.0,-33.0393,-71.6273,CL,1643567514
parana,18.09,93.0,0.88,100.0,-11.3649,29.5565,ZM,1643567802
ranipur,27.38,16.0,2.24,97.0,6.2679,21.2247,CF,1643567802
anuradhapura,26.55,87.0,1.79,21.0,1.0,-52.0,BR,1643567802
chabahar,-14.33,97.0,2.2,99.0,57.6935,71.1665,RU,1643567803
jiutai,31.05,77.0,3.52,100.0,-3.9014,-38.3911,BR,1643567803
karkaralinsk,19.63,96.0,0.58,98.0,-7.6087,15.0613,AO,1643567803
fort nelson,0.41,42.0,0.89,40.0,38.8876,-76.5119,US,1643567804
traverse city,3.08,88.0,6.06,100.0,44.5086,50.263,KZ,1643567804
doha,33.98,37.0,4.12,20.0,7.2424,-70.7324,VE,1643567804
mundargi,24.9,78.0,2.06,20.0,-23.8597,35.3472,MZ,1643567805
mitsamiouli,-12.23,92.0,2.11,100.0,54.7167,158.6167,RU,1643567806
tucumcari,25.78,48.0,3.5,2.0,-22.2833,44.5167,MG,1643567807
souillac,20.75,87.0,4.44,79.0,-19.6667,22.2667,BW,1643567867
pitimbu,9.64,80.0,3.9,90.0,36.862,34.6509,TR,1643567867
eureka,14.55,51.0,4.55,100.0,21.85,111.9667,CN,1643567868
lar,26.3,80.0,4.44,100.0,-9.6567,120.2641,ID,1643567868
muravlenko,15.63,40.0,3.0,0.0,20.8667,95.8667,MM,1643567869
antalaha,26.93,59.0,4.34,75.0,13.7332,-84.7773,NI,1643567869
soe,-29.12,99.0,2.07,47.0,63.2842,118.3319,RU,1643567870
trebisacce,-17.94,78.0,4.63,75.0,58.5169,-117.136,CA,1643567870
savannah bight,20.92,69.0,3.12,26.0,20.4833,-97.0167,MX,1643567870
sijunjung,15.22,22.0,0.89,20.0,39.8028,-105.0875,US,1643567709
adamas,9.82,74.0,1.54,89.0,37.9407,22.9573,GR,1643567871
mogadishu,23.49,71.0,1.54,0.0,21.3469,-158.0858,US,1643567871
kushima,29.44,65.0,2.7,38.0,-3.6667,-45.38,BR,1643567776
chizhou,18.86,92.0,0.83,100.0,-8.7386,24.9906,CD,1643567872
amparafaravola,24.82,44.0,4.12,0.0,34.4133,-119.861,US,1643567872
cedar city,-5.45,68.0,1.54,100.0,45.123,-92.5366,US,1643567872
kapiri mposhi,20.76,90.0,3.63,100.0,17.4189,121.4443,PH,1643567873
cabuyaro,25.41,75.0,6.68,31.0,-0.3582,42.5454,SO,1643567873
chalatenango,8.53,86.0,1.34,100.0,51.5407,-2.4184,GB,1643567873
ksenyevka,-10.15,97.0,2.53,100.0,57.6062,47.936,RU,1643567874
sarab,5.1,93.0,3.09,100.0,50.6996,-127.4199,CA,1643567874
mouzakion,-25.75,97.0,2.69,5.0,51.1,114.53,RU,1643567874
witu,-2.1,63.0,2.06,100.0,42.3212,-85.1797,US,1643567627
chumikan,-19.19,95.0,1.42,46.0,53.4497,89.5272,RU,1643567875
sangar,26.53,80.0,3.21,100.0,6.3711,126.1689,PH,1643567875
margate,22.4,85.0,4.47,100.0,-18.4483,-50.4517,BR,1643567876
sabzevar,-3.33,69.0,4.02,100.0,44.6453,-63.5724,CA,1643567537
la reforma,21.3,68.0,13.89,100.0,14.9215,-23.5087,CV,1643567876
jingdezhen,4.92,77.0,11.31,100.0,53.596,19.5685,PL,1643567740
viedma,20.06,83.0,1.54,75.0,16.4667,107.6,VN,1643567877
acobamba,14.38,41.0,2.25,32.0,37.2756,-6.8385,ES,1643567877
wairoa,9.03,90.0,7.81,100.0,51.5877,-2.9984,GB,1643567637
abomsa,7.86,76.0,10.16,96.0,52.6397,-9.4833,IE,1643567878
sahrak,-17.92,97.0,1.44,17.0,52.9113,87.3105,RU,1643567878
skibbereen,10.94,32.0,3.6,0.0,36.757,-90.3929,US,1643567878
port said,-17.71,95.0,3.82,97.0,65.8167,87.9833,RU,1643567879
bay roberts,17.23,31.0,5.14,0.0,25.9873,-80.2323,US,1643567879
qena,27.04,54.0,3.09,100.0,13.2019,-16.7339,GM,1643567879
hervey bay,28.01,74.0,0.7,99.0,-9.0656,-68.6569,BR,1643567880
buribay,2.39,49.0,2.2,0.0,29.2747,82.1838,NP,1643567880
mentok,28.35,72.0,3.15,92.0,-3.2003,-59.8119,BR,1643567881
pozoblanco,29.85,70.0,5.14,40.0,-8.0089,-34.8553,BR,1643567600
pokhara,11.58,75.0,0.0,0.0,42.4165,-122.8345,US,1643567626
san rafael,24.67,91.0,3.41,22.0,5.9485,80.5353,LK,1643567881
kitimat,25.04,97.0,0.0,100.0,-16.9167,145.7667,AU,1643567942
viana,-12.13,95.0,2.91,100.0,64.8989,45.7622,RU,1643567942
maniitsoq,13.2,47.0,0.86,6.0,29.9737,32.5263,EG,1643567942
san lawrenz,26.6,85.0,4.61,100.0,-8.6199,122.2111,ID,1643567943
bardiyah,-5.89,92.0,5.58,100.0,62.4333,22.1833,FI,1643567943
luba,-7.11,81.0,4.02,14.0,40.2724,141.3061,JP,1643567943
xam nua,7.39,87.0,1.54,100.0,49.4938,0.1077,FR,1643567944
dagda,7.62,55.0,4.8,0.0,45.8596,17.9841,HU,1643567944
golyshmanovo,23.54,90.0,2.32,97.0,-9.1061,124.8925,ID,1643567944
bogovarovo,21.32,66.0,2.89,8.0,-22.092,-70.1979,CL,1643567945
hakkari,31.21,62.0,5.83,19.0,-6.0911,-35.2086,BR,1643567945
djambala,0.07,72.0,1.79,40.0,41.5834,-87.5,US,1643567817
isla mujeres,24.23,100.0,0.0,40.0,3.1667,113.0333,MY,1643567894
faya,3.95,83.0,8.19,100.0,60.3964,-1.353,GB,1643567946
luanda,28.09,78.0,2.06,40.0,-4.2761,-55.9836,BR,1643567946
linguere,10.25,68.0,1.17,92.0,27.5167,88.5333,IN,1643567946
sydney,21.31,64.0,10.29,100.0,16.1833,-22.9167,CV,1643567947
whitianga,16.26,72.0,1.11,100.0,-28.2728,29.1295,ZA,1643567947
porto murtinho,-12.87,94.0,9.57,100.0,53.5739,142.9478,RU,1643567948
kondoa,12.05,50.0,5.77,0.0,33.7321,-84.9191,US,1643567948
cine,5.73,73.0,11.48,100.0,49.1499,-55.3482,CA,1643567948
mozhga,-0.36,86.0,9.21,100.0,59.2353,163.0719,RU,1643567949
accra,20.69,53.0,4.73,93.0,21.5453,-77.2644,CU,1643567949
buin,23.64,91.0,1.55,100.0,-1.5667,-80.4167,EC,1643567949
dharchula,22.74,53.0,4.0,58.0,-29.1139,-49.6167,BR,1643567950
hell,-5.31,60.0,1.89,86.0,42.183,69.8839,KZ,1643567950
sungai padi,21.59,93.0,3.72,100.0,-38.35,145.2,AU,1643567950
aswan,28.97,65.0,5.65,91.0,-10.4056,-36.4344,BR,1643567951
nizhniy ingash,7.55,83.0,8.92,97.0,54.6,-7.3,GB,1643567951
valparaiso,,,,,,,,
samfya,,,,,,,,
meyungs,,,,,,,,
ippy,,,,,,,,
amapa,,,,,,,,
ust-ishim,,,,,,,,
aquiraz,,,,,,,,
uige,,,,,,,,
mayo,,,,,,,,
fort-shevchenko,,,,,,,,
guasdualito,,,,,,,,
mullaitivu,,,,,,,,
maxixe,,,,,,,,
milkovo,,,,,,,,
ankazoabo,,,,,,,,
saleaula,,,,,,,,
nokaneng,,,,,,,,
mersin,,,,,,,,
yangjiang,,,,,,,,
waingapu,,,,,,,,
marv dasht,,,,,,,,
alotau,,,,,,,,
meiktila,,,,,,,,
siuna,,,,,,,,
khormuj,,,,,,,,
nyurba,,,,,,,,
high level,,,,,,,,
tecolutla,,,,,,,,
arvada,,,,,,,,
corinto,,,,,,,,
makakilo city,,,,,,,,
santa ines,,,,,,,,
kamina,,,,,,,,
isla vista,,,,,,,,
new richmond,,,,,,,,
tabuk,,,,,,,,
kismayo,,,,,,,,
yate,,,,,,,,
tuzha,,,,,,,,
port hardy,,,,,,,,
aginskoye,,,,,,,,
toliary,,,,,,,,
battle creek,,,,,,,,
biskamzha,,,,,,,,
pundaguitan,,,,,,,,
quirinopolis,,,,,,,,
halifax,,,,,,,,
deh rawud,,,,,,,,
praya,,,,,,,,
umm durman,,,,,,,,
ilawa,,,,,,,,
hue,,,,,,,,
moguer,,,,,,,,
newport,,,,,,,,
kilrush,,,,,,,,
kaz,,,,,,,,
poplar bluff,,,,,,,,
turukhansk,,,,,,,,
miramar,,,,,,,,
gunjur,,,,,,,,
sena madureira,,,,,,,,
jumla,,,,,,,,
careiro da varzea,,,,,,,,
olinda,,,,,,,,
jackson,,,,,,,,
matara,,,,,,,,
manaure,,,,,,,,
cairns,,,,,,,,
leshukonskoye,,,,,,,,
suez,,,,,,,,
maumere,,,,,,,,
kauhajoki,,,,,,,,
ninohe,,,,,,,,
le havre,,,,,,,,
vajszlo,,,,,,,,
atambua,,,,,,,,
tocopilla,,,,,,,,
nisia floresta,,,,,,,,
hammond,,,,,,,,
bintulu,,,,,,,,
brae,,,,,,,,
itaituba,,,,,,,,
mangan,,,,,,,,
sal rei,,,,,,,,
harrismith,,,,,,,,
okha,,,,,,,,
zlatoustovsk,,,,,,,,
kimi,,,,,,,,
villa rica,,,,,,,,
botwood,,,,,,,,
ossora,,,,,,,,
nuevitas,,,,,,,,
pajan,,,,,,,,
sombrio,,,,,,,,
lenger,,,,,,,,
crib point,,,,,,,,
piacabucu,,,,,,,,
omagh,,,,,,,,
